Date,Time,ModelName,ModelCode,Defects,Result,PoseNumber
25-04-2025 00:00:00,25-04-2025 16:06:39,TVS650,"nocodefound",["Unable to locate ROI","#D49","#D21","#R66","#D14","#D24","#TRANS"],False,18
25-04-2025 00:00:00,25-04-2025 16:06:40,TVS650,"nocodefound",["Unable to locate ROI","#C20","#C17"],False,19
25-04-2025 00:00:00,25-04-2025 16:06:40,TVS650,"nocodefound",["Unable to locate ROI","#F1","#R11"],False,20
25-04-2025 00:00:00,25-04-2025 16:08:25,TVS650,"nocodefound",["Unable to locate ROI","#R34","#C13","#C15"],False,2
25-04-2025 00:00:00,25-04-2025 16:08:25,TVS650,"nocodefound",["Unable to locate ROI","#TRANS","#R15","#R14","#D10","#C18"],False,3
25-04-2025 00:00:00,25-04-2025 16:08:26,TVS650,"nocodefound",["Unable to locate ROI","#C48","#C46","#TRANS","#C34"],False,4
25-04-2025 00:00:00,25-04-2025 16:08:26,TVS650,"nocodefound",["Unable to locate ROI","#C11","#C120","#C109","#C114","#BLACKBOX","#GRAYPIPE","#R162","#R165"],False,5
25-04-2025 00:00:00,25-04-2025 16:08:27,TVS650,"nocodefound",["Unable to locate ROI","#C117","#F110"],False,6
25-04-2025 00:00:00,25-04-2025 16:08:27,TVS650,"nocodefound",["Unable to locate ROI","#C126","#C116","#C105","#D106","#D108","#C103","#C115"],False,7
25-04-2025 00:00:00,25-04-2025 16:08:27,TVS650,"nocodefound",["Unable to locate ROI","#D49","#D21","#R66","#D14","#D24","#TRANS"],False,8
25-04-2025 00:00:00,25-04-2025 16:08:28,TVS650,"nocodefound",["Unable to locate ROI","#C20","#C17"],False,9
25-04-2025 00:00:00,25-04-2025 16:08:28,TVS650,"nocodefound",["Unable to locate ROI","#F1","#R11"],False,10
25-04-2025 00:00:00,25-04-2025 16:08:29,TVS650,"nocodefound",["Unable to locate ROI","#R34","#C13","#C15"],False,12
25-04-2025 00:00:00,25-04-2025 16:08:30,TVS650,"nocodefound",["Unable to locate ROI","#TRANS","#R15","#R14","#D10","#C18"],False,13
25-04-2025 00:00:00,25-04-2025 16:08:30,TVS650,"nocodefound",["Unable to locate ROI","#C48","#C46","#TRANS","#C34"],False,14
25-04-2025 00:00:00,25-04-2025 16:08:31,TVS650,"nocodefound",["Unable to locate ROI","#C11","#C120","#C109","#C114","#BLACKBOX","#GRAYPIPE","#R162","#R165"],False,15
